Estado;CodigoCatalogo;Marca;Imagen;HojaExcel;FilasExcel;NombreReferencia
LISTO;CTR32;Sistelectric;catalogador-v2-32ba8c831e006f7e.jpg;SISTELECTRIC;E118:E123;accesorio estándar
LISTO;CTR32HDX;Sistelectric;catalogador-v2-32ba8c831e006f7e.jpg;SISTELECTRIC;E11:E16;accesorio hdx
LISTO;CTR40;Sistelectric;catalogador-v2-32ba8c831e006f7e.jpg;SISTELECTRIC;E118:E123;accesorio estándar
LISTO;CTR40HDX;Sistelectric;catalogador-v2-32ba8c831e006f7e.jpg;SISTELECTRIC;E11:E16;accesorio hdx
LISTO;CTR50;Sistelectric;catalogador-v2-32ba8c831e006f7e.jpg;SISTELECTRIC;E118:E123;accesorio estándar
LISTO;CTR50HDX;Sistelectric;catalogador-v2-32ba8c831e006f7e.jpg;SISTELECTRIC;E11:E16;accesorio hdx
LISTO;DM 012 L;DAISA;catalogador-v2-4eb8b21cdfa2ead4.png;DAISA;E39:E48;caja múltiple
LISTO;DM 012 X;DAISA;catalogador-v2-4eb8b21cdfa2ead4.png;DAISA;E39:E48;caja múltiple
LISTO;DM 034 L;DAISA;catalogador-v2-4eb8b21cdfa2ead4.png;DAISA;E39:E48;caja múltiple
LISTO;DM 034 X;DAISA;catalogador-v2-4eb8b21cdfa2ead4.png;DAISA;E39:E48;caja múltiple
LISTO;DM 100 L;DAISA;catalogador-v2-4eb8b21cdfa2ead4.png;DAISA;E39:E48;caja múltiple
LISTO;DM 100 X;DAISA;catalogador-v2-4eb8b21cdfa2ead4.png;DAISA;E39:E48;caja múltiple
LISTO;DM 112 L;DAISA;catalogador-v2-3c308faa1d54b2de.jpg;DAISA;E49:E58;caja múltiple
LISTO;DM 112 X;DAISA;catalogador-v2-3c308faa1d54b2de.jpg;DAISA;E49:E58;caja múltiple
LISTO;DM 200 L;DAISA;catalogador-v2-3c308faa1d54b2de.jpg;DAISA;E49:E58;caja múltiple
LISTO;DM 200 X;DAISA;catalogador-v2-3c308faa1d54b2de.jpg;DAISA;E49:E58;caja múltiple
LISTO;DMT 012 L;DAISA;catalogador-v2-4eb8b21cdfa2ead4.png;DAISA;E39:E48;caja múltiple
LISTO;DMT 012 X;DAISA;catalogador-v2-4eb8b21cdfa2ead4.png;DAISA;E39:E48;caja múltiple
LISTO;DMT 034 L;DAISA;catalogador-v2-4eb8b21cdfa2ead4.png;DAISA;E39:E48;caja múltiple
LISTO;DMT 034 X;DAISA;catalogador-v2-4eb8b21cdfa2ead4.png;DAISA;E39:E48;caja múltiple
LISTO;DMT 100 L;DAISA;catalogador-v2-3c308faa1d54b2de.jpg;DAISA;E49:E58;caja múltiple
LISTO;DMT 100 X;DAISA;catalogador-v2-3c308faa1d54b2de.jpg;DAISA;E49:E58;caja múltiple
LISTO;DMT 112 L;DAISA;catalogador-v2-3c308faa1d54b2de.jpg;DAISA;E49:E58;caja múltiple
LISTO;DMT 112 X;DAISA;catalogador-v2-3c308faa1d54b2de.jpg;DAISA;E49:E58;caja múltiple
LISTO;DMT 200 L;DAISA;catalogador-v2-3c308faa1d54b2de.jpg;DAISA;E49:E58;caja múltiple
LISTO;DMT 200 X;DAISA;catalogador-v2-3c308faa1d54b2de.jpg;DAISA;E49:E58;caja múltiple
LISTO;DPL100;ELECE;catalogador-v2-30f870969850509e.png;ELECE;E121:E128;derivacion paralela
LISTO;DPL150;ELECE;catalogador-v2-30f870969850509e.png;ELECE;E121:E128;derivacion paralela
LISTO;DPL200;ELECE;catalogador-v2-30f870969850509e.png;ELECE;E121:E128;derivacion paralela
LISTO;DPL250;ELECE;catalogador-v2-30f870969850509e.png;ELECE;E121:E128;derivacion paralela
LISTO;DPL300;ELECE;catalogador-v2-30f870969850509e.png;ELECE;E121:E128;derivacion paralela
LISTO;DPL450;ELECE;catalogador-v2-30f870969850509e.png;ELECE;E121:E128;derivacion paralela
LISTO;DPL50;ELECE;catalogador-v2-30f870969850509e.png;ELECE;E121:E128;derivacion paralela
LISTO;DPL600;ELECE;catalogador-v2-30f870969850509e.png;ELECE;E121:E128;derivacion paralela
LISTO;DPP100;ELECE;catalogador-v2-2031925fc8603718.png;ELECE;E112:E119;derivacion perpendicular
LISTO;DPP150;ELECE;catalogador-v2-2031925fc8603718.png;ELECE;E112:E119;derivacion perpendicular
LISTO;DPP200;ELECE;catalogador-v2-2031925fc8603718.png;ELECE;E112:E119;derivacion perpendicular
LISTO;DPP250;ELECE;catalogador-v2-2031925fc8603718.png;ELECE;E112:E119;derivacion perpendicular
LISTO;DPP300;ELECE;catalogador-v2-2031925fc8603718.png;ELECE;E112:E119;derivacion perpendicular
LISTO;DPP450;ELECE;catalogador-v2-2031925fc8603718.png;ELECE;E112:E119;derivacion perpendicular
LISTO;DPP50;ELECE;catalogador-v2-2031925fc8603718.png;ELECE;E112:E119;derivacion perpendicular
LISTO;DPP600;ELECE;catalogador-v2-2031925fc8603718.png;ELECE;E112:E119;derivacion perpendicular
LISTO;E-060-20-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E4:E10;accesorio ckd
AMBIGUO;E-080-25-BL;Zoloda;catalogador-v2-38d0178fa7067b22.png;ZOLODA Cablecanal;F16:G42;accesorio ckd
AMBIGUO;E-080-25-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E12:E21;accesorio ckd
AMBIGUO;E-100-50-BL;Zoloda;catalogador-v2-38d0178fa7067b22.png;ZOLODA Cablecanal;F16:G42;accesorio ckd
AMBIGUO;E-100-50-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E23:E34;accesorio ckd
LISTO;EF 038;Argeflex;catalogador-v2-fa2452a00de2be97.jpg;ARGEFLEX;E25:E31;caño extraflexible
LISTO;EF 050;Argeflex;catalogador-v2-fa2452a00de2be97.jpg;ARGEFLEX;E25:E31;caño extraflexible
LISTO;EF 075;Argeflex;catalogador-v2-fa2452a00de2be97.jpg;ARGEFLEX;E25:E31;caño extraflexible
LISTO;EF 100;Argeflex;catalogador-v2-fa2452a00de2be97.jpg;ARGEFLEX;E25:E31;caño extraflexible
LISTO;EF 125;Argeflex;catalogador-v2-fa2452a00de2be97.jpg;ARGEFLEX;E25:E31;caño extraflexible
LISTO;EF 150;Argeflex;catalogador-v2-fa2452a00de2be97.jpg;ARGEFLEX;E25:E31;caño extraflexible
LISTO;EF 200;Argeflex;catalogador-v2-fa2452a00de2be97.jpg;ARGEFLEX;E25:E31;caño extraflexible
LISTO;EK2;Zoloda;catalogador-v2-a198e81385cc5c3d.png;ZOLODA Borneras;E62:E64;extremo para borne BPN
LISTO;EKN1;Zoloda;catalogador-v2-a198e81385cc5c3d.png;ZOLODA Borneras;E62:E64;extremo para borne BPN
AMBIGUO;ELE-080-25-BL;Zoloda;catalogador-v2-38d0178fa7067b22.png;ZOLODA Cablecanal;F16:G42;accesorio ckd
AMBIGUO;ELE-080-25-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E12:E21;accesorio ckd
AMBIGUO;ELE-100-50-BL;Zoloda;catalogador-v2-38d0178fa7067b22.png;ZOLODA Cablecanal;F16:G42;accesorio ckd
AMBIGUO;ELE-100-50-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E23:E34;accesorio ckd
LISTO;FC 31;Argeflex;catalogador-v2-52055643c5a3cdfd.png;ARGEFLEX;E153:E162;cupla de unión
LISTO;FC 32;Argeflex;catalogador-v2-52055643c5a3cdfd.png;ARGEFLEX;E153:E162;cupla de unión
LISTO;FC 33;Argeflex;catalogador-v2-52055643c5a3cdfd.png;ARGEFLEX;E153:E162;cupla de unión
LISTO;FC 34;Argeflex;catalogador-v2-52055643c5a3cdfd.png;ARGEFLEX;E153:E162;cupla de unión
LISTO;FC 35;Argeflex;catalogador-v2-1aefa7240f3d757b.jpg;ARGEFLEX;E163:E172;cupla de unión
LISTO;FC 36;Argeflex;catalogador-v2-1aefa7240f3d757b.jpg;ARGEFLEX;E163:E172;cupla de unión
LISTO;FC 37;Argeflex;catalogador-v2-1aefa7240f3d757b.jpg;ARGEFLEX;E163:E172;cupla de unión
LISTO;FCX 31;Argeflex;catalogador-v2-52055643c5a3cdfd.png;ARGEFLEX;E153:E162;cupla de unión
LISTO;FCX 32;Argeflex;catalogador-v2-52055643c5a3cdfd.png;ARGEFLEX;E153:E162;cupla de unión
LISTO;FCX 33;Argeflex;catalogador-v2-52055643c5a3cdfd.png;ARGEFLEX;E153:E162;cupla de unión
LISTO;FCX 34;Argeflex;catalogador-v2-1aefa7240f3d757b.jpg;ARGEFLEX;E163:E172;cupla de unión
LISTO;FCX 35;Argeflex;catalogador-v2-1aefa7240f3d757b.jpg;ARGEFLEX;E163:E172;cupla de unión
LISTO;FCX 36;Argeflex;catalogador-v2-1aefa7240f3d757b.jpg;ARGEFLEX;E163:E172;cupla de unión
LISTO;FCX 37;Argeflex;catalogador-v2-1aefa7240f3d757b.jpg;ARGEFLEX;E163:E172;cupla de unión
LISTO;FD 61;Argeflex;catalogador-v2-7d0eb840017f1d97.png;ARGEFLEX;E97:E108;conector hembra con rosca
LISTO;FD 62;Argeflex;catalogador-v2-7d0eb840017f1d97.png;ARGEFLEX;E97:E108;conector hembra con rosca
LISTO;FD 63;Argeflex;catalogador-v2-7d0eb840017f1d97.png;ARGEFLEX;E97:E108;conector hembra con rosca
LISTO;FD 64;Argeflex;catalogador-v2-7d0eb840017f1d97.png;ARGEFLEX;E97:E108;conector hembra con rosca
LISTO;FD 65;Argeflex;catalogador-v2-876eef775a7bb66a.jpg;ARGEFLEX;E109:E122;conector hembra con rosca
LISTO;FD 66;Argeflex;catalogador-v2-876eef775a7bb66a.jpg;ARGEFLEX;E109:E122;conector hembra con rosca
LISTO;FD 67;Argeflex;catalogador-v2-876eef775a7bb66a.jpg;ARGEFLEX;E109:E122;conector hembra con rosca
LISTO;FD 68;Argeflex;catalogador-v2-876eef775a7bb66a.jpg;ARGEFLEX;E109:E122;conector hembra con rosca
LISTO;FD 69;Argeflex;catalogador-v2-876eef775a7bb66a.jpg;ARGEFLEX;E109:E122;conector hembra con rosca
LISTO;FD 70;Argeflex;catalogador-v2-876eef775a7bb66a.jpg;ARGEFLEX;E109:E122;conector hembra con rosca
LISTO;FD ESR 21;Argeflex;catalogador-v2-984573eadb462f40.jpg;ARGEFLEX;E125:E137;conector hembra sin rosca
LISTO;FD ESR 22;Argeflex;catalogador-v2-984573eadb462f40.jpg;ARGEFLEX;E125:E137;conector hembra sin rosca
LISTO;FD ESR 33;Argeflex;catalogador-v2-984573eadb462f40.jpg;ARGEFLEX;E125:E137;conector hembra sin rosca
LISTO;FD ESR 34;Argeflex;catalogador-v2-984573eadb462f40.jpg;ARGEFLEX;E125:E137;conector hembra sin rosca
LISTO;FD ESR 45;Argeflex;catalogador-v2-984573eadb462f40.jpg;ARGEFLEX;E125:E137;conector hembra sin rosca
LISTO;FD ESR 56;Argeflex;catalogador-v2-9718933bb6b4c886.jpg;ARGEFLEX;E138:E150;conector hembra sin rosca
LISTO;FD ESR 66;Argeflex;catalogador-v2-9718933bb6b4c886.jpg;ARGEFLEX;E138:E150;conector hembra sin rosca
LISTO;FD ESR 67;Argeflex;catalogador-v2-9718933bb6b4c886.jpg;ARGEFLEX;E138:E150;conector hembra sin rosca
LISTO;FD ESR 77;Argeflex;catalogador-v2-9718933bb6b4c886.jpg;ARGEFLEX;E138:E150;conector hembra sin rosca
LISTO;FDX 61;Argeflex;catalogador-v2-7d0eb840017f1d97.png;ARGEFLEX;E97:E108;conector hembra con rosca
LISTO;FDX 62;Argeflex;catalogador-v2-7d0eb840017f1d97.png;ARGEFLEX;E97:E108;conector hembra con rosca
LISTO;FDX 63;Argeflex;catalogador-v2-7d0eb840017f1d97.png;ARGEFLEX;E97:E108;conector hembra con rosca
LISTO;FDX 64;Argeflex;catalogador-v2-7d0eb840017f1d97.png;ARGEFLEX;E97:E108;conector hembra con rosca
LISTO;FDX 65;Argeflex;catalogador-v2-876eef775a7bb66a.jpg;ARGEFLEX;E109:E122;conector hembra con rosca
LISTO;FDX 66;Argeflex;catalogador-v2-876eef775a7bb66a.jpg;ARGEFLEX;E109:E122;conector hembra con rosca
LISTO;FDX 67;Argeflex;catalogador-v2-876eef775a7bb66a.jpg;ARGEFLEX;E109:E122;conector hembra con rosca
LISTO;FDX ESR 21;Argeflex;catalogador-v2-984573eadb462f40.jpg;ARGEFLEX;E125:E137;conector hembra sin rosca
LISTO;FDX ESR 22;Argeflex;catalogador-v2-984573eadb462f40.jpg;ARGEFLEX;E125:E137;conector hembra sin rosca
LISTO;FDX ESR 33;Argeflex;catalogador-v2-984573eadb462f40.jpg;ARGEFLEX;E125:E137;conector hembra sin rosca
LISTO;FDX ESR 34;Argeflex;catalogador-v2-984573eadb462f40.jpg;ARGEFLEX;E125:E137;conector hembra sin rosca
LISTO;FDX ESR 45;Argeflex;catalogador-v2-9718933bb6b4c886.jpg;ARGEFLEX;E138:E150;conector hembra sin rosca
LISTO;FDX ESR 56;Argeflex;catalogador-v2-9718933bb6b4c886.jpg;ARGEFLEX;E138:E150;conector hembra sin rosca
LISTO;FDX ESR 66;Argeflex;catalogador-v2-9718933bb6b4c886.jpg;ARGEFLEX;E138:E150;conector hembra sin rosca
LISTO;FDX ESR 67;Argeflex;catalogador-v2-9718933bb6b4c886.jpg;ARGEFLEX;E138:E150;conector hembra sin rosca
LISTO;FDX ESR 77;Argeflex;catalogador-v2-9718933bb6b4c886.jpg;ARGEFLEX;E138:E150;conector hembra sin rosca
LISTO;FL-4;LCT;catalogador-v2-958b1978d7290875.png;LCT;filas 333:338;conector flexible
LISTO;FL-5;LCT;catalogador-v2-958b1978d7290875.png;LCT;filas 333:338;conector flexible
LISTO;FL-6;LCT;catalogador-v2-958b1978d7290875.png;LCT;filas 333:338;conector flexible
LISTO;FL-7;LCT;catalogador-v2-958b1978d7290875.png;LCT;filas 333:338;conector flexible
LISTO;FT 31;Argeflex;catalogador-v2-60915a380f979ffd.png;ARGEFLEX;E34:E45;conector recto
LISTO;FT 32;Argeflex;catalogador-v2-60915a380f979ffd.png;ARGEFLEX;E34:E45;conector recto
LISTO;FT 33;Argeflex;catalogador-v2-60915a380f979ffd.png;ARGEFLEX;E34:E45;conector recto
LISTO;FT 34;Argeflex;catalogador-v2-60915a380f979ffd.png;ARGEFLEX;E34:E45;conector recto
LISTO;FT 35;Argeflex;catalogador-v2-a372ca456627d8cb.jpg;ARGEFLEX;E46:E59;conector recto
LISTO;FT 36;Argeflex;catalogador-v2-a372ca456627d8cb.jpg;ARGEFLEX;E46:E59;conector recto
LISTO;FT 37;Argeflex;catalogador-v2-a372ca456627d8cb.jpg;ARGEFLEX;E46:E59;conector recto
LISTO;FT 38;Argeflex;catalogador-v2-a372ca456627d8cb.jpg;ARGEFLEX;E46:E59;conector recto
LISTO;FT 39;Argeflex;catalogador-v2-a372ca456627d8cb.jpg;ARGEFLEX;E46:E59;conector recto
LISTO;FT 40;Argeflex;catalogador-v2-a372ca456627d8cb.jpg;ARGEFLEX;E46:E59;conector recto
LISTO;FT 41;Argeflex;catalogador-v2-1c8f2b2a810424ec.jpg;ARGEFLEX;E84:E89;conector 45°
LISTO;FT 42;Argeflex;catalogador-v2-1c8f2b2a810424ec.jpg;ARGEFLEX;E84:E89;conector 45°
LISTO;FT 43;Argeflex;catalogador-v2-74e35e48ac30f7c0.jpg;ARGEFLEX;E90:E94;conector 45°
LISTO;FT 44;Argeflex;catalogador-v2-74e35e48ac30f7c0.jpg;ARGEFLEX;E90:E94;conector 45°
LISTO;FT 51;Argeflex;catalogador-v2-df048b90104461df.png;ARGEFLEX;E62:E70;conector 90°
LISTO;FT 52;Argeflex;catalogador-v2-df048b90104461df.png;ARGEFLEX;E62:E70;conector 90°
LISTO;FT 53;Argeflex;catalogador-v2-df048b90104461df.png;ARGEFLEX;E62:E70;conector 90°
LISTO;FT 54;Argeflex;catalogador-v2-6c8d86459b17bf83.jpg;ARGEFLEX;E71:E81;conector 90°
LISTO;FT 55;Argeflex;catalogador-v2-6c8d86459b17bf83.jpg;ARGEFLEX;E71:E81;conector 90°
LISTO;FT 56;Argeflex;catalogador-v2-6c8d86459b17bf83.jpg;ARGEFLEX;E71:E81;conector 90°
LISTO;FT 57;Argeflex;catalogador-v2-6c8d86459b17bf83.jpg;ARGEFLEX;E71:E81;conector 90°
LISTO;FTX 31;Argeflex;catalogador-v2-60915a380f979ffd.png;ARGEFLEX;E34:E45;conector recto
LISTO;FTX 32;Argeflex;catalogador-v2-60915a380f979ffd.png;ARGEFLEX;E34:E45;conector recto
LISTO;FTX 33;Argeflex;catalogador-v2-60915a380f979ffd.png;ARGEFLEX;E34:E45;conector recto
LISTO;FTX 34;Argeflex;catalogador-v2-60915a380f979ffd.png;ARGEFLEX;E34:E45;conector recto
LISTO;FTX 35;Argeflex;catalogador-v2-a372ca456627d8cb.jpg;ARGEFLEX;E46:E59;conector recto
LISTO;FTX 36;Argeflex;catalogador-v2-a372ca456627d8cb.jpg;ARGEFLEX;E46:E59;conector recto
LISTO;FTX 37;Argeflex;catalogador-v2-a372ca456627d8cb.jpg;ARGEFLEX;E46:E59;conector recto
LISTO;FTX 41;Argeflex;catalogador-v2-1c8f2b2a810424ec.jpg;ARGEFLEX;E84:E89;conector 45°
LISTO;FTX 42;Argeflex;catalogador-v2-1c8f2b2a810424ec.jpg;ARGEFLEX;E84:E89;conector 45°
LISTO;FTX 43;Argeflex;catalogador-v2-74e35e48ac30f7c0.jpg;ARGEFLEX;E90:E94;conector 45°
LISTO;FTX 44;Argeflex;catalogador-v2-74e35e48ac30f7c0.jpg;ARGEFLEX;E90:E94;conector 45°
LISTO;FTX 51;Argeflex;catalogador-v2-df048b90104461df.png;ARGEFLEX;E62:E70;conector 90°
LISTO;FTX 52;Argeflex;catalogador-v2-df048b90104461df.png;ARGEFLEX;E62:E70;conector 90°
LISTO;FTX 53;Argeflex;catalogador-v2-df048b90104461df.png;ARGEFLEX;E62:E70;conector 90°
LISTO;FTX 54;Argeflex;catalogador-v2-6c8d86459b17bf83.jpg;ARGEFLEX;E71:E81;conector 90°
LISTO;FTX 55;Argeflex;catalogador-v2-6c8d86459b17bf83.jpg;ARGEFLEX;E71:E81;conector 90°
LISTO;FTX 56;Argeflex;catalogador-v2-6c8d86459b17bf83.jpg;ARGEFLEX;E71:E81;conector 90°
LISTO;FTX 57;Argeflex;catalogador-v2-6c8d86459b17bf83.jpg;ARGEFLEX;E71:E81;conector 90°
LISTO;G7-02;LCT;catalogador-v2-f9d682e3dac9ffa6.png;LCT;filas 321:327;grampa puesta a tierra
LISTO;G7-03;LCT;catalogador-v2-f9d682e3dac9ffa6.png;LCT;filas 321:327;grampa puesta a tierra
LISTO;G7-04;LCT;catalogador-v2-f9d682e3dac9ffa6.png;LCT;filas 321:327;grampa puesta a tierra
LISTO;G7-05;LCT;catalogador-v2-f9d682e3dac9ffa6.png;LCT;filas 321:327;grampa puesta a tierra
LISTO;G7-06;LCT;catalogador-v2-f9d682e3dac9ffa6.png;LCT;filas 321:327;grampa puesta a tierra
LISTO;G7-07;LCT;catalogador-v2-f9d682e3dac9ffa6.png;LCT;filas 321:327;grampa puesta a tierra
LISTO;G7-08;LCT;catalogador-v2-f9d682e3dac9ffa6.png;LCT;filas 321:327;grampa puesta a tierra
LISTO;GD-1;LCT;catalogador-v2-d6305134960f7cbc.png;LCT;filas 313:319;grampa dentada
LISTO;GD-2;LCT;catalogador-v2-d6305134960f7cbc.png;LCT;filas 313:319;grampa dentada
LISTO;GD-3;LCT;catalogador-v2-d6305134960f7cbc.png;LCT;filas 313:319;grampa dentada
LISTO;GD-4;LCT;catalogador-v2-d6305134960f7cbc.png;LCT;filas 313:319;grampa dentada
LISTO;GETC2050L;Sistelectric;catalogador-v2-399725a052b1bf7a.jpg;SISTELECTRIC;E107:E115;tubo corrugado liviano
LISTO;GETC2050S;Sistelectric;catalogador-v2-915f97d622098f04.jpg;SISTELECTRIC;E96:E104;tubo corrugado semi pesado
LISTO;GETC20L;Sistelectric;catalogador-v2-399725a052b1bf7a.jpg;SISTELECTRIC;E107:E115;tubo corrugado liviano
LISTO;GETC20P;Sistelectric;catalogador-v2-1c3290465ad1f84b.png;SISTELECTRIC;E91:E93;tubo corrugado pesado
LISTO;GETC20S;Sistelectric;catalogador-v2-915f97d622098f04.jpg;SISTELECTRIC;E96:E104;tubo corrugado semi pesado
LISTO;GETC2250L;Sistelectric;catalogador-v2-399725a052b1bf7a.jpg;SISTELECTRIC;E107:E115;tubo corrugado liviano
LISTO;GETC2250S;Sistelectric;catalogador-v2-915f97d622098f04.jpg;SISTELECTRIC;E96:E104;tubo corrugado semi pesado
LISTO;GETC22L;Sistelectric;catalogador-v2-399725a052b1bf7a.jpg;SISTELECTRIC;E107:E115;tubo corrugado liviano
LISTO;GETC22P;Sistelectric;catalogador-v2-1c3290465ad1f84b.png;SISTELECTRIC;E91:E93;tubo corrugado pesado
LISTO;GETC22S;Sistelectric;catalogador-v2-915f97d622098f04.jpg;SISTELECTRIC;E96:E104;tubo corrugado semi pesado
LISTO;GETC2550L;Sistelectric;catalogador-v2-399725a052b1bf7a.jpg;SISTELECTRIC;E107:E115;tubo corrugado liviano
LISTO;GETC2550S;Sistelectric;catalogador-v2-915f97d622098f04.jpg;SISTELECTRIC;E96:E104;tubo corrugado semi pesado
LISTO;GETC25L;Sistelectric;catalogador-v2-399725a052b1bf7a.jpg;SISTELECTRIC;E107:E115;tubo corrugado liviano
LISTO;GETC25P;Sistelectric;catalogador-v2-1c3290465ad1f84b.png;SISTELECTRIC;E91:E93;tubo corrugado pesado
LISTO;GETC25S;Sistelectric;catalogador-v2-915f97d622098f04.jpg;SISTELECTRIC;E96:E104;tubo corrugado semi pesado
LISTO;GETC32L;Sistelectric;catalogador-v2-399725a052b1bf7a.jpg;SISTELECTRIC;E107:E115;tubo corrugado liviano
LISTO;GETC32S;Sistelectric;catalogador-v2-915f97d622098f04.jpg;SISTELECTRIC;E96:E104;tubo corrugado semi pesado
LISTO;GETC40L;Sistelectric;catalogador-v2-399725a052b1bf7a.jpg;SISTELECTRIC;E107:E115;tubo corrugado liviano
LISTO;GETC40S;Sistelectric;catalogador-v2-915f97d622098f04.jpg;SISTELECTRIC;E96:E104;tubo corrugado semi pesado
LISTO;GETC50L;Sistelectric;catalogador-v2-399725a052b1bf7a.jpg;SISTELECTRIC;E107:E115;tubo corrugado liviano
LISTO;GETC50S;Sistelectric;catalogador-v2-915f97d622098f04.jpg;SISTELECTRIC;E96:E104;tubo corrugado semi pesado
LISTO;GRA20;Sistelectric;catalogador-v2-7aa93adf85394ea5.jpg;SISTELECTRIC;E142:E147;accesorio estándar
LISTO;GRA22;Sistelectric;catalogador-v2-7aa93adf85394ea5.jpg;SISTELECTRIC;E142:E147;accesorio estándar
LISTO;GRA25;Sistelectric;catalogador-v2-7aa93adf85394ea5.jpg;SISTELECTRIC;E142:E147;accesorio estándar
LISTO;GRA32;Sistelectric;catalogador-v2-7aa93adf85394ea5.jpg;SISTELECTRIC;E142:E147;accesorio estándar
LISTO;GRA40;Sistelectric;catalogador-v2-7aa93adf85394ea5.jpg;SISTELECTRIC;E142:E147;accesorio estándar
LISTO;GRA50;Sistelectric;catalogador-v2-7aa93adf85394ea5.jpg;SISTELECTRIC;E142:E147;accesorio estándar
LISTO;IS-060-20-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E4:E10;accesorio ckd
AMBIGUO;IS-080-25-BL;Zoloda;catalogador-v2-38d0178fa7067b22.png;ZOLODA Cablecanal;F16:G42;accesorio ckd
AMBIGUO;IS-080-25-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E12:E21;accesorio ckd
AMBIGUO;J-CKD-100-50-BL;Zoloda;catalogador-v2-38d0178fa7067b22.png;ZOLODA Cablecanal;F16:G42;accesorio ckd
AMBIGUO;J-CKD-100-50-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E23:E34;accesorio ckd
LISTO;JSSB-10-05/BPN;Zoloda;catalogador-v2-9043b5a309243c66.png;ZOLODA Borneras;E55:E59;puente fijo BPN
LISTO;JSSB-10-06/BPN;Zoloda;catalogador-v2-9043b5a309243c66.png;ZOLODA Borneras;E55:E59;puente fijo BPN
LISTO;JSSB-10-08/BPN;Zoloda;catalogador-v2-9043b5a309243c66.png;ZOLODA Borneras;E55:E59;puente fijo BPN
LISTO;JSSB-10-10/BPN;Zoloda;catalogador-v2-9043b5a309243c66.png;ZOLODA Borneras;E55:E59;puente fijo BPN
LISTO;JSSB-10-12/BPN;Zoloda;catalogador-v2-9043b5a309243c66.png;ZOLODA Borneras;E55:E59;puente fijo BPN
LISTO;KS 0501;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 0502;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 0751;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 0752;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 1001;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 1002;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 1251;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 1252;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 1501;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 1502;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 2001;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 2002;Argeflex;catalogador-v2-d5a764c6e0fed4c7.jpg;ARGEFLEX;E202:E213;prensacable
LISTO;KS 370;Argeflex;catalogador-v2-87f0f5389405405f.jpg;ARGEFLEX;E175:E183;conector pasachapas
LISTO;KS 371;Argeflex;catalogador-v2-87f0f5389405405f.jpg;ARGEFLEX;E175:E183;conector pasachapas
LISTO;KS 372;Argeflex;catalogador-v2-87f0f5389405405f.jpg;ARGEFLEX;E175:E183;conector pasachapas
LISTO;KS 373;Argeflex;catalogador-v2-87f0f5389405405f.jpg;ARGEFLEX;E175:E183;conector pasachapas
LISTO;KS 374;Argeflex;catalogador-v2-87f0f5389405405f.jpg;ARGEFLEX;E175:E183;conector pasachapas
LISTO;KS 375;Argeflex;catalogador-v2-87f0f5389405405f.jpg;ARGEFLEX;E175:E183;conector pasachapas
LISTO;KS 376;Argeflex;catalogador-v2-87f0f5389405405f.jpg;ARGEFLEX;E175:E183;conector pasachapas
LISTO;KS 377;Argeflex;catalogador-v2-87f0f5389405405f.jpg;ARGEFLEX;E175:E183;conector pasachapas
LISTO;KS 378;Argeflex;catalogador-v2-87f0f5389405405f.jpg;ARGEFLEX;E175:E183;conector pasachapas
LISTO;KSC 045 010 L;DAISA;catalogador-v2-fb91566e4f66c558.jpg;DAISA;E21:E27;curva 45°
LISTO;KSC 045 034 L;DAISA;catalogador-v2-fb91566e4f66c558.jpg;DAISA;E21:E27;curva 45°
